ArchiveDate,Hospital_Name,Case_Type,Adult_Child,0-6 Months,6-12 Months,12-18 Months,18 Months +,Total
24/04/2025,Bantry General Hospital,Day Case,Adult,145,18,0,2,166
24/04/2025,Beaumont Hospital,Day Case,Adult,"3,391","1,857",617,329,"6,194"
24/04/2025,Cavan General Hospital,Day Case,Adult,343,21,2,2,369
24/04/2025,Connolly Hospital Blanchardstown,Day Case,Adult,963,161,5,2,"1,131"
24/04/2025,Coombe Women and Infants University Hospital,Day Case,Adult,87,18,2,0,108
24/04/2025,Cork University Hospital,Day Case,Adult,632,240,78,37,987
24/04/2025,Cork University Maternity Hospital,Day Case,Adult,359,69,5,0,433
24/04/2025,Croom Orthopaedic Hospital,Day Case,Adult,382,59,0,0,441
24/04/2025,Ennis Hospital,Day Case,Adult,469,208,27,2,707
24/04/2025,Galway University Hospitals,Day Case,Adult,"5,130","2,325",590,683,"8,728"
24/04/2025,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,220,27,2,0,250
24/04/2025,Letterkenny University Hospital,Day Case,Adult,"1,436",213,41,27,"1,717"
24/04/2025,Louth County Hospital,Day Case,Adult,553,35,0,0,588
24/04/2025,Mallow General Hospital,Day Case,Adult,249,115,43,40,447
24/04/2025,Mater Misericordiae University Hospital,Day Case,Adult,"4,702","1,257",646,"1,487","8,092"
24/04/2025,Mayo University Hospital,Day Case,Adult,690,47,7,6,750
24/04/2025,Mercy University Hospital,Day Case,Adult,530,89,14,7,640
24/04/2025,Midland Regional Hospital Mullingar,Day Case,Adult,563,88,16,2,670
24/04/2025,Midland Regional Hospital Portlaoise,Day Case,Adult,283,53,23,21,380
24/04/2025,Midland Regional Hospital Tullamore,Day Case,Adult,710,331,32,0,"1,073"
24/04/2025,Naas General Hospital,Day Case,Adult,251,91,10,2,355
24/04/2025,National Orthopaedic Hospital Cappagh,Day Case,Adult,582,38,7,2,629
24/04/2025,Nenagh Hospital,Day Case,Adult,843,449,67,2,"1,362"
24/04/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,388,178,73,2,641
24/04/2025,Our Lady's Hospital Navan,Day Case,Adult,573,88,2,2,666
24/04/2025,Portiuncula University Hospital,Day Case,Adult,424,98,51,6,579
24/04/2025,Roscommon University Hospital,Day Case,Adult,411,120,60,62,653
24/04/2025,Rotunda Hospital,Day Case,Adult,107,37,5,13,162
24/04/2025,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,801",304,200,109,"2,414"
24/04/2025,Sligo University Hospital,Day Case,Adult,"1,473",553,246,172,"2,444"
24/04/2025,South Infirmary Victoria University Hospital,Day Case,Adult,"2,219",780,395,475,"3,869"
24/04/2025,St. Columcille's Hospital,Day Case,Adult,332,41,29,10,412
24/04/2025,St. James's Hospital,Day Case,Adult,"2,212",737,332,271,"3,552"
24/04/2025,St. John's Hospital Limerick,Day Case,Adult,257,42,2,0,301
24/04/2025,St. Luke's General Hospital Kilkenny,Day Case,Adult,517,152,43,62,774
24/04/2025,St. Michael's Hospital,Day Case,Adult,721,151,33,19,924
24/04/2025,St. Vincent's University Hospital,Day Case,Adult,"1,941",508,105,123,"2,677"
24/04/2025,Tallaght University Hospital,Day Case,Adult,"1,926",388,134,52,"2,500"
24/04/2025,Tipperary University Hospital,Day Case,Adult,303,32,6,0,341
24/04/2025,University Hospital Kerry,Day Case,Adult,201,31,2,0,235
24/04/2025,University Hospital Limerick,Day Case,Adult,"1,232",606,319,90,"2,247"
24/04/2025,University Hospital Waterford,Day Case,Adult,"2,620",836,395,777,"4,628"
24/04/2025,Wexford General Hospital,Day Case,Adult,695,151,27,24,897
24/04/2025,Beaumont Hospital,Inpatient,Adult,"1,438","1,177",600,281,"3,496"
24/04/2025,Connolly Hospital Blanchardstown,Inpatient,Adult,267,43,2,0,312
24/04/2025,Coombe Women and Infants University Hospital,Inpatient,Adult,36,20,0,0,56
24/04/2025,Cork University Hospital,Inpatient,Adult,264,148,94,55,561
24/04/2025,Cork University Maternity Hospital,Inpatient,Adult,186,31,7,0,224
24/04/2025,Croom Orthopaedic Hospital,Inpatient,Adult,264,9,0,0,273
24/04/2025,Galway University Hospitals,Inpatient,Adult,955,511,422,774,"2,662"
24/04/2025,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,342,174,2,0,518
24/04/2025,Letterkenny University Hospital,Inpatient,Adult,203,68,34,47,352
24/04/2025,Mater Misericordiae University Hospital,Inpatient,Adult,"1,246",484,205,387,"2,322"
24/04/2025,Mayo University Hospital,Inpatient,Adult,183,93,19,11,306
24/04/2025,Mercy University Hospital,Inpatient,Adult,157,23,17,5,202
24/04/2025,Midland Regional Hospital Tullamore,Inpatient,Adult,456,215,40,2,713
24/04/2025,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,125",368,30,2,"1,525"
24/04/2025,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,203,120,46,7,376
24/04/2025,Our Lady's Hospital Navan,Inpatient,Adult,179,20,2,0,201
24/04/2025,Portiuncula University Hospital,Inpatient,Adult,14,14,8,0,36
24/04/2025,Rotunda Hospital,Inpatient,Adult,68,15,4,2,89
24/04/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,214,115,124,84,537
24/04/2025,Sligo University Hospital,Inpatient,Adult,369,148,59,58,634
24/04/2025,Small Volume Hospitals,Inpatient,Adult,24,14,4,8,50
24/04/2025,South Infirmary Victoria University Hospital,Inpatient,Adult,169,46,49,68,332
24/04/2025,St. James's Hospital,Inpatient,Adult,"1,014",442,217,209,"1,882"
24/04/2025,St. John's Hospital Limerick,Inpatient,Adult,488,105,14,2,609
24/04/2025,St. Michael's Hospital,Inpatient,Adult,252,112,33,2,399
24/04/2025,St. Vincent's University Hospital,Inpatient,Adult,658,183,88,132,"1,061"
24/04/2025,Tallaght University Hospital,Inpatient,Adult,840,667,322,240,"2,069"
24/04/2025,Tipperary University Hospital,Inpatient,Adult,74,14,2,2,92
24/04/2025,University Hospital Kerry,Inpatient,Adult,78,14,0,0,92
24/04/2025,University Hospital Limerick,Inpatient,Adult,851,203,72,56,"1,182"
24/04/2025,University Hospital Waterford,Inpatient,Adult,141,57,30,70,298
24/04/2025,Children's Health Ireland,Day Case,Child,"1,921",903,549,566,"3,939"
24/04/2025,Cork University Hospital,Day Case,Child,183,110,72,33,398
24/04/2025,Galway University Hospitals,Day Case,Child,322,150,92,74,638
24/04/2025,Letterkenny University Hospital,Day Case,Child,36,25,0,2,63
24/04/2025,Midland Regional Hospital Mullingar,Day Case,Child,26,23,0,0,49
24/04/2025,Midland Regional Hospital Tullamore,Day Case,Child,67,12,0,0,79
24/04/2025,National Orthopaedic Hospital Cappagh,Day Case,Child,23,0,0,0,23
24/04/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,49,24,17,0,90
24/04/2025,Royal Victoria Eye and Ear Hospital,Day Case,Child,37,16,7,2,62
24/04/2025,Sligo University Hospital,Day Case,Child,96,24,8,2,130
24/04/2025,Small Volume Hospitals,Day Case,Child,83,12,0,2,98
24/04/2025,South Infirmary Victoria University Hospital,Day Case,Child,119,34,16,2,171
24/04/2025,University Hospital Limerick,Day Case,Child,251,53,35,2,341
24/04/2025,University Hospital Waterford,Day Case,Child,103,45,22,32,202
24/04/2025,Children's Health Ireland,Inpatient,Child,"1,203",651,265,374,"2,493"
24/04/2025,Galway University Hospitals,Inpatient,Child,117,63,47,40,267
24/04/2025,Midland Regional Hospital Tullamore,Inpatient,Child,127,14,0,0,141
24/04/2025,National Orthopaedic Hospital Cappagh,Inpatient,Child,40,7,4,0,52
24/04/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Child,15,14,4,6,40
24/04/2025,Sligo University Hospital,Inpatient,Child,66,2,4,0,73
24/04/2025,Small Volume Hospitals,Inpatient,Child,22,4,12,2,40
24/04/2025,South Infirmary Victoria University Hospital,Inpatient,Child,64,17,0,2,83
24/04/2025,University Hospital Limerick,Inpatient,Child,50,6,4,2,63
24/04/2025,University Hospital Waterford,Inpatient,Child,71,44,30,2,147
29/05/2025,Bantry General Hospital,Day Case,Adult,139,37,0,0,176
29/05/2025,Beaumont Hospital,Day Case,Adult,"3,617","1,634",644,309,"6,204"
29/05/2025,Cavan General Hospital,Day Case,Adult,352,32,2,0,386
29/05/2025,Connolly Hospital Blanchardstown,Day Case,Adult,982,72,2,0,"1,056"
29/05/2025,Coombe Women and Infants University Hospital,Day Case,Adult,81,20,2,0,103
29/05/2025,Cork University Hospital,Day Case,Adult,642,225,70,26,963
29/05/2025,Cork University Maternity Hospital,Day Case,Adult,381,64,5,2,452
29/05/2025,Croom Orthopaedic Hospital,Day Case,Adult,438,77,0,0,515
29/05/2025,Ennis Hospital,Day Case,Adult,491,177,34,2,704
29/05/2025,Galway University Hospitals,Day Case,Adult,"5,112","2,526",647,703,"8,988"
29/05/2025,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,187,28,2,0,217
29/05/2025,Letterkenny University Hospital,Day Case,Adult,"1,511",273,60,34,"1,878"
29/05/2025,Louth County Hospital,Day Case,Adult,624,54,0,0,678
29/05/2025,Mallow General Hospital,Day Case,Adult,230,110,41,29,410
29/05/2025,Mater Misericordiae University Hospital,Day Case,Adult,"4,542","1,193",642,"1,140","7,517"
29/05/2025,Mayo University Hospital,Day Case,Adult,789,66,7,7,869
29/05/2025,Mercy University Hospital,Day Case,Adult,585,101,17,7,710
29/05/2025,Midland Regional Hospital Mullingar,Day Case,Adult,573,83,13,2,671
29/05/2025,Midland Regional Hospital Portlaoise,Day Case,Adult,234,57,19,18,328
29/05/2025,Midland Regional Hospital Tullamore,Day Case,Adult,783,392,37,0,"1,212"
29/05/2025,Naas General Hospital,Day Case,Adult,222,98,9,2,331
29/05/2025,National Orthopaedic Hospital Cappagh,Day Case,Adult,561,49,2,2,614
29/05/2025,Nenagh Hospital,Day Case,Adult,767,462,149,2,"1,380"
29/05/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,382,168,88,7,645
29/05/2025,Our Lady's Hospital Navan,Day Case,Adult,555,85,2,0,642
29/05/2025,Portiuncula University Hospital,Day Case,Adult,412,94,56,7,569
29/05/2025,Roscommon University Hospital,Day Case,Adult,396,132,55,69,652
29/05/2025,Rotunda Hospital,Day Case,Adult,239,45,16,14,314
29/05/2025,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,729",296,216,118,"2,359"
29/05/2025,Sligo University Hospital,Day Case,Adult,"1,526",554,267,167,"2,514"
29/05/2025,South Infirmary Victoria University Hospital,Day Case,Adult,"2,403",713,400,475,"3,991"
29/05/2025,St. Columcille's Hospital,Day Case,Adult,329,25,21,10,385
29/05/2025,St. James's Hospital,Day Case,Adult,"1,960",692,289,276,"3,217"
29/05/2025,St. John's Hospital Limerick,Day Case,Adult,282,49,2,0,333
29/05/2025,St. Luke's General Hospital Kilkenny,Day Case,Adult,503,141,57,59,760
29/05/2025,St. Michael's Hospital,Day Case,Adult,630,152,48,12,842
29/05/2025,St. Vincent's University Hospital,Day Case,Adult,"1,858",577,99,117,"2,651"
29/05/2025,Tallaght University Hospital,Day Case,Adult,"2,118",399,140,75,"2,732"
29/05/2025,Tipperary University Hospital,Day Case,Adult,324,29,12,0,365
29/05/2025,University Hospital Kerry,Day Case,Adult,169,25,0,0,194
29/05/2025,University Hospital Limerick,Day Case,Adult,"1,255",584,365,134,"2,338"
29/05/2025,University Hospital Waterford,Day Case,Adult,"2,651",772,381,787,"4,591"
29/05/2025,Wexford General Hospital,Day Case,Adult,708,173,25,24,930
29/05/2025,Beaumont Hospital,Inpatient,Adult,"1,307","1,024",611,307,"3,249"
29/05/2025,Connolly Hospital Blanchardstown,Inpatient,Adult,260,26,0,0,286
29/05/2025,Coombe Women and Infants University Hospital,Inpatient,Adult,33,18,0,0,51
29/05/2025,Cork University Hospital,Inpatient,Adult,304,159,80,53,596
29/05/2025,Cork University Maternity Hospital,Inpatient,Adult,174,36,13,2,224
29/05/2025,Croom Orthopaedic Hospital,Inpatient,Adult,316,15,0,0,331
29/05/2025,Galway University Hospitals,Inpatient,Adult,962,483,430,773,"2,648"
29/05/2025,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,345,184,2,0,531
29/05/2025,Letterkenny University Hospital,Inpatient,Adult,233,72,35,46,386
29/05/2025,Mater Misericordiae University Hospital,Inpatient,Adult,"1,284",483,220,384,"2,371"
29/05/2025,Mayo University Hospital,Inpatient,Adult,158,83,21,15,277
29/05/2025,Mercy University Hospital,Inpatient,Adult,153,31,15,2,201
29/05/2025,Midland Regional Hospital Tullamore,Inpatient,Adult,468,193,57,2,720
29/05/2025,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,014",404,28,2,"1,447"
29/05/2025,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,213,110,50,13,386
29/05/2025,Our Lady's Hospital Navan,Inpatient,Adult,164,27,3,0,194
29/05/2025,Portiuncula University Hospital,Inpatient,Adult,23,11,10,0,43
29/05/2025,Rotunda Hospital,Inpatient,Adult,148,27,7,6,188
29/05/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,213,122,115,94,544
29/05/2025,Sligo University Hospital,Inpatient,Adult,365,176,66,47,654
29/05/2025,Small Volume Hospitals,Inpatient,Adult,32,8,10,7,57
29/05/2025,South Infirmary Victoria University Hospital,Inpatient,Adult,163,39,38,72,312
29/05/2025,St. James's Hospital,Inpatient,Adult,915,476,237,217,"1,845"
29/05/2025,St. John's Hospital Limerick,Inpatient,Adult,466,83,14,7,570
29/05/2025,St. Michael's Hospital,Inpatient,Adult,249,95,44,0,388
29/05/2025,St. Vincent's University Hospital,Inpatient,Adult,619,164,80,122,985
29/05/2025,Tallaght University Hospital,Inpatient,Adult,829,638,369,246,"2,082"
29/05/2025,Tipperary University Hospital,Inpatient,Adult,76,9,3,0,88
29/05/2025,University Hospital Kerry,Inpatient,Adult,65,13,2,0,79
29/05/2025,University Hospital Limerick,Inpatient,Adult,602,381,76,65,"1,124"
29/05/2025,University Hospital Waterford,Inpatient,Adult,144,60,25,62,291
29/05/2025,Cavan General Hospital,Day Case,Child,18,2,0,0,20
29/05/2025,Children's Health Ireland,Day Case,Child,"2,003",926,563,563,"4,055"
29/05/2025,Cork University Hospital,Day Case,Child,171,95,64,36,366
29/05/2025,Galway University Hospitals,Day Case,Child,243,143,87,82,555
29/05/2025,Letterkenny University Hospital,Day Case,Child,33,20,2,2,57
29/05/2025,Midland Regional Hospital Mullingar,Day Case,Child,25,12,2,0,39
29/05/2025,Midland Regional Hospital Tullamore,Day Case,Child,76,13,0,0,89
29/05/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,48,26,19,0,93
29/05/2025,Portiuncula University Hospital,Day Case,Child,21,2,0,0,23
29/05/2025,Royal Victoria Eye and Ear Hospital,Day Case,Child,38,12,9,2,61
29/05/2025,Sligo University Hospital,Day Case,Child,78,31,11,2,122
29/05/2025,Small Volume Hospitals,Day Case,Child,67,10,0,2,79
29/05/2025,South Infirmary Victoria University Hospital,Day Case,Child,110,26,14,2,152
29/05/2025,University Hospital Limerick,Day Case,Child,242,54,24,6,326
29/05/2025,University Hospital Waterford,Day Case,Child,93,54,18,31,196
29/05/2025,Children's Health Ireland,Inpatient,Child,"1,189",645,280,372,"2,486"
29/05/2025,Galway University Hospitals,Inpatient,Child,104,29,39,49,221
29/05/2025,Midland Regional Hospital Tullamore,Inpatient,Child,137,30,0,0,167
29/05/2025,National Orthopaedic Hospital Cappagh,Inpatient,Child,38,7,7,2,54
29/05/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Child,14,12,4,7,37
29/05/2025,Sligo University Hospital,Inpatient,Child,59,8,4,0,71
29/05/2025,Small Volume Hospitals,Inpatient,Child,22,6,11,2,41
29/05/2025,South Infirmary Victoria University Hospital,Inpatient,Child,68,7,2,2,79
29/05/2025,University Hospital Limerick,Inpatient,Child,47,15,2,0,64
29/05/2025,University Hospital Waterford,Inpatient,Child,89,32,35,7,163
26/06/2025,Bantry General Hospital,Day Case,Adult,142,2,0,0,144
26/06/2025,Beaumont Hospital,Day Case,Adult,"3,570","1,541",737,327,"6,175"
26/06/2025,Cavan General Hospital,Day Case,Adult,369,37,0,0,406
26/06/2025,Connolly Hospital Blanchardstown,Day Case,Adult,923,94,2,0,"1,019"
26/06/2025,Coombe Women and Infants University Hospital,Day Case,Adult,87,11,2,0,100
26/06/2025,Cork University Hospital,Day Case,Adult,646,216,64,17,943
26/06/2025,Cork University Maternity Hospital,Day Case,Adult,381,65,4,0,450
26/06/2025,Croom Orthopaedic Hospital,Day Case,Adult,381,59,0,0,440
26/06/2025,Ennis Hospital,Day Case,Adult,484,144,37,0,665
26/06/2025,Galway University Hospitals,Day Case,Adult,"4,986","2,610",874,741,"9,211"
26/06/2025,Kilcreene Regional Orthopaedic Hospital,Day Case,Adult,205,15,0,0,220
26/06/2025,Letterkenny University Hospital,Day Case,Adult,"1,385",271,58,27,"1,741"
26/06/2025,Louth County Hospital,Day Case,Adult,575,61,0,0,636
26/06/2025,Mallow General Hospital,Day Case,Adult,212,102,43,26,383
26/06/2025,Mater Misericordiae University Hospital,Day Case,Adult,"4,491","1,184",681,"1,104","7,460"
26/06/2025,Mayo University Hospital,Day Case,Adult,748,65,9,5,827
26/06/2025,Mercy University Hospital,Day Case,Adult,552,138,25,7,722
26/06/2025,Midland Regional Hospital Mullingar,Day Case,Adult,486,61,13,0,560
26/06/2025,Midland Regional Hospital Portlaoise,Day Case,Adult,189,44,15,11,259
26/06/2025,Midland Regional Hospital Tullamore,Day Case,Adult,729,317,47,0,"1,093"
26/06/2025,Naas General Hospital,Day Case,Adult,188,66,5,0,259
26/06/2025,National Orthopaedic Hospital Cappagh,Day Case,Adult,700,65,4,0,769
26/06/2025,Nenagh Hospital,Day Case,Adult,729,494,170,2,"1,395"
26/06/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Adult,366,194,86,14,660
26/06/2025,Our Lady's Hospital Navan,Day Case,Adult,586,108,12,0,706
26/06/2025,Portiuncula University Hospital,Day Case,Adult,371,84,47,5,507
26/06/2025,Roscommon University Hospital,Day Case,Adult,396,109,45,71,621
26/06/2025,Rotunda Hospital,Day Case,Adult,252,32,15,11,310
26/06/2025,Royal Victoria Eye and Ear Hospital,Day Case,Adult,"1,899",303,209,132,"2,543"
26/06/2025,Sligo University Hospital,Day Case,Adult,"1,499",529,262,186,"2,476"
26/06/2025,South Infirmary Victoria University Hospital,Day Case,Adult,"2,521",660,414,478,"4,073"
26/06/2025,St. Columcille's Hospital,Day Case,Adult,323,35,14,18,390
26/06/2025,St. James's Hospital,Day Case,Adult,"1,986",732,312,297,"3,327"
26/06/2025,St. John's Hospital Limerick,Day Case,Adult,249,41,0,0,290
26/06/2025,St. Luke's General Hospital Kilkenny,Day Case,Adult,574,148,58,60,840
26/06/2025,St. Michael's Hospital,Day Case,Adult,589,177,45,17,828
26/06/2025,St. Vincent's University Hospital,Day Case,Adult,"1,870",604,116,109,"2,699"
26/06/2025,Tallaght University Hospital,Day Case,Adult,"2,178",440,157,78,"2,853"
26/06/2025,Tipperary University Hospital,Day Case,Adult,322,31,13,0,366
26/06/2025,University Hospital Kerry,Day Case,Adult,192,32,2,0,226
26/06/2025,University Hospital Limerick,Day Case,Adult,"1,221",574,376,162,"2,333"
26/06/2025,University Hospital Waterford,Day Case,Adult,"2,670",770,342,778,"4,560"
26/06/2025,Wexford General Hospital,Day Case,Adult,687,221,22,20,950
26/06/2025,Beaumont Hospital,Inpatient,Adult,"1,279","1,036",650,347,"3,312"
26/06/2025,Connolly Hospital Blanchardstown,Inpatient,Adult,264,21,0,0,285
26/06/2025,Coombe Women and Infants University Hospital,Inpatient,Adult,28,16,2,0,46
26/06/2025,Cork University Hospital,Inpatient,Adult,298,150,66,35,549
26/06/2025,Cork University Maternity Hospital,Inpatient,Adult,205,44,13,2,264
26/06/2025,Croom Orthopaedic Hospital,Inpatient,Adult,324,28,0,0,352
26/06/2025,Galway University Hospitals,Inpatient,Adult,900,536,409,747,"2,592"
26/06/2025,Kilcreene Regional Orthopaedic Hospital,Inpatient,Adult,350,198,2,0,550
26/06/2025,Letterkenny University Hospital,Inpatient,Adult,238,74,28,45,385
26/06/2025,Mater Misericordiae University Hospital,Inpatient,Adult,"1,310",486,233,395,"2,424"
26/06/2025,Mayo University Hospital,Inpatient,Adult,155,65,22,14,256
26/06/2025,Mercy University Hospital,Inpatient,Adult,156,36,13,2,207
26/06/2025,Midland Regional Hospital Tullamore,Inpatient,Adult,425,186,47,2,660
26/06/2025,National Orthopaedic Hospital Cappagh,Inpatient,Adult,"1,090",412,35,2,"1,539"
26/06/2025,Our Lady of Lourdes Hospital Drogheda,Inpatient,Adult,202,112,57,16,387
26/06/2025,Our Lady's Hospital Navan,Inpatient,Adult,166,26,4,2,199
26/06/2025,Portiuncula University Hospital,Inpatient,Adult,18,11,11,2,43
26/06/2025,Rotunda Hospital,Inpatient,Adult,147,35,8,5,195
26/06/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Adult,212,131,107,105,555
26/06/2025,Sligo University Hospital,Inpatient,Adult,345,155,68,55,623
26/06/2025,Small Volume Hospitals,Inpatient,Adult,13,9,9,5,36
26/06/2025,South Infirmary Victoria University Hospital,Inpatient,Adult,204,67,41,86,398
26/06/2025,St. James's Hospital,Inpatient,Adult,902,477,260,218,"1,857"
26/06/2025,St. John's Hospital Limerick,Inpatient,Adult,474,83,8,2,567
26/06/2025,St. Michael's Hospital,Inpatient,Adult,213,99,46,2,360
26/06/2025,St. Vincent's University Hospital,Inpatient,Adult,629,163,85,114,991
26/06/2025,Tallaght University Hospital,Inpatient,Adult,802,597,373,265,"2,037"
26/06/2025,Tipperary University Hospital,Inpatient,Adult,71,11,2,2,87
26/06/2025,University Hospital Kerry,Inpatient,Adult,57,13,0,0,70
26/06/2025,University Hospital Limerick,Inpatient,Adult,547,353,76,72,"1,048"
26/06/2025,University Hospital Waterford,Inpatient,Adult,129,59,23,62,273
26/06/2025,Cavan General Hospital,Day Case,Child,19,2,0,0,21
26/06/2025,Children's Health Ireland,Day Case,Child,"1,943",941,536,525,"3,945"
26/06/2025,Cork University Hospital,Day Case,Child,164,100,47,33,344
26/06/2025,Galway University Hospitals,Day Case,Child,207,159,79,83,528
26/06/2025,Letterkenny University Hospital,Day Case,Child,33,20,2,2,58
26/06/2025,Midland Regional Hospital Mullingar,Day Case,Child,18,11,2,0,32
26/06/2025,Midland Regional Hospital Tullamore,Day Case,Child,55,2,0,0,58
26/06/2025,Our Lady of Lourdes Hospital Drogheda,Day Case,Child,39,19,8,5,71
26/06/2025,Royal Victoria Eye and Ear Hospital,Day Case,Child,28,18,7,2,56
26/06/2025,Sligo University Hospital,Day Case,Child,73,29,7,2,112
26/06/2025,Small Volume Hospitals,Day Case,Child,87,7,0,0,94
26/06/2025,South Infirmary Victoria University Hospital,Day Case,Child,114,17,17,2,151
26/06/2025,University Hospital Limerick,Day Case,Child,234,53,19,2,308
26/06/2025,University Hospital Waterford,Day Case,Child,95,43,19,33,190
26/06/2025,Children's Health Ireland,Inpatient,Child,"1,188",705,289,300,"2,482"
26/06/2025,Galway University Hospitals,Inpatient,Child,79,49,33,59,220
26/06/2025,Midland Regional Hospital Tullamore,Inpatient,Child,97,32,0,0,129
26/06/2025,National Orthopaedic Hospital Cappagh,Inpatient,Child,31,8,7,2,48
26/06/2025,Royal Victoria Eye and Ear Hospital,Inpatient,Child,11,11,4,8,34
26/06/2025,Sligo University Hospital,Inpatient,Child,40,13,4,0,57
26/06/2025,Small Volume Hospitals,Inpatient,Child,24,2,10,2,38
26/06/2025,South Infirmary Victoria University Hospital,Inpatient,Child,75,2,2,2,81
26/06/2025,University Hospital Limerick,Inpatient,Child,42,10,0,2,54
26/06/2025,University Hospital Waterford,Inpatient,Child,94,30,33,8,165
31/07/2025,Bantry General Hospital,Day Case,Adult,130,2,0,0,132
31/07/2025,Beaumont Hospital,Day Case,Adult,"3,812","1,431",699,349,"6,291"
